attendance_date,employee_id,scheduled_days,present_days,leave_days,absence_days,overtime_hours
2023-05-31,EMP00585,23,22,1,0,11.38
2023-06-30,EMP00585,20,20,0,0,6.92
2023-07-31,EMP00585,20,17,3,0,10.81
2023-08-31,EMP00585,21,21,0,0,7.28
2023-09-30,EMP00585,23,23,0,0,17.12
2023-10-31,EMP00585,20,20,0,0,8.4
2023-11-30,EMP00585,21,21,0,0,19.7
2023-12-31,EMP00585,23,22,1,0,9.76
2024-01-31,EMP00585,21,18,1,2,6.93
2024-02-29,EMP00585,20,16,2,2,3.5
2024-03-31,EMP00585,20,20,0,0,0.79
2024-04-30,EMP00585,23,21,2,0,3.04
2024-05-31,EMP00585,20,18,0,2,3.6
2024-06-30,EMP00585,21,21,0,0,9.97
2024-07-31,EMP00585,22,21,1,0,5.37
2024-08-31,EMP00585,21,21,0,0,8.93
2024-09-30,EMP00585,20,18,2,0,14.41
2024-10-31,EMP00585,21,21,0,0,7.56
2024-11-30,EMP00585,21,19,2,0,18.4
2024-12-31,EMP00585,20,19,1,0,2.12
2022-01-31,EMP00586,22,21,1,0,7.25
2022-02-28,EMP00586,23,21,2,0,5.3
2022-03-31,EMP00586,22,19,1,2,12.68
2022-04-30,EMP00586,21,20,1,0,0.0
2022-05-31,EMP00586,20,19,1,0,0.78
2022-06-30,EMP00586,23,19,4,0,7.46
2022-07-31,EMP00586,20,17,3,0,15.76
2022-08-31,EMP00586,22,21,0,1,9.13
2022-09-30,EMP00586,21,19,1,1,1.24
2022-10-31,EMP00586,22,21,1,0,2.01
2022-11-30,EMP00586,23,21,2,0,16.36
2022-12-31,EMP00586,22,20,2,0,4.89
2023-01-31,EMP00586,20,20,0,0,3.29
2023-02-28,EMP00586,20,20,0,0,15.39
2023-03-31,EMP00586,23,21,2,0,13.06
2023-04-30,EMP00586,21,21,0,0,14.37
2023-05-31,EMP00586,23,23,0,0,3.25
2023-06-30,EMP00586,22,21,1,0,0.37
2023-07-31,EMP00586,21,19,0,2,8.67
2023-08-31,EMP00586,22,21,1,0,9.68
2023-09-30,EMP00586,23,22,1,0,9.82
2023-10-31,EMP00586,22,22,0,0,15.39
2023-11-30,EMP00586,23,23,0,0,0.0
2023-12-31,EMP00586,21,21,0,0,12.3
2024-01-31,EMP00586,23,22,1,0,2.52
2024-02-29,EMP00586,20,20,0,0,12.28
2024-03-31,EMP00586,22,21,1,0,5.63
2024-04-30,EMP00586,23,22,1,0,3.93
2024-05-31,EMP00586,22,21,1,0,4.95
2024-06-30,EMP00586,21,21,0,0,0.77
2024-07-31,EMP00586,20,19,0,1,8.2
2024-08-31,EMP00586,23,22,1,0,4.14
2024-09-30,EMP00586,23,22,1,0,11.93
2024-10-31,EMP00586,20,18,2,0,11.2
2024-11-30,EMP00586,22,21,1,0,16.44
2024-12-31,EMP00586,22,19,3,0,9.83
2022-10-31,EMP00587,21,21,0,0,10.6
2022-11-30,EMP00587,21,19,2,0,15.0
2022-12-31,EMP00587,21,19,2,0,4.86
2023-01-31,EMP00587,22,22,0,0,0.56
2023-02-28,EMP00587,21,21,0,0,9.0
2023-03-31,EMP00587,23,22,1,0,0.89
2023-04-30,EMP00587,22,20,1,1,20.27
2023-05-31,EMP00587,23,21,2,0,15.28
2023-06-30,EMP00587,21,21,0,0,18.82
2023-07-31,EMP00587,22,20,2,0,8.31
2023-08-31,EMP00587,23,20,3,0,10.75
2023-09-30,EMP00587,21,19,2,0,5.7
2023-10-31,EMP00587,21,19,2,0,12.41
2023-11-30,EMP00587,23,20,2,1,1.92
2023-12-31,EMP00587,23,22,0,1,0.0
2024-01-31,EMP00587,23,23,0,0,4.05
2024-02-29,EMP00587,23,21,2,0,0.72
2024-03-31,EMP00587,21,21,0,0,15.39
2024-04-30,EMP00587,23,21,2,0,17.08
2024-05-31,EMP00587,22,21,0,1,0.99
2024-06-30,EMP00587,21,19,2,0,14.46
2024-07-31,EMP00587,21,19,0,2,12.76
2024-08-31,EMP00587,22,18,4,0,0.15
2024-09-30,EMP00587,20,19,1,0,6.05
2024-10-31,EMP00587,22,20,2,0,5.1
2024-11-30,EMP00587,21,20,0,1,11.74
2024-12-31,EMP00587,21,20,1,0,1.86
2022-01-31,EMP00588,22,22,0,0,7.51
2022-02-28,EMP00588,21,21,0,0,4.57
2022-03-31,EMP00588,20,17,3,0,10.37
2022-04-30,EMP00588,20,18,2,0,6.92
2022-05-31,EMP00588,21,21,0,0,5.32
2022-06-30,EMP00588,23,23,0,0,6.93
2022-07-31,EMP00588,20,19,1,0,18.18
2022-08-31,EMP00588,21,21,0,0,5.92
2022-09-30,EMP00588,23,20,2,1,2.79
2022-10-31,EMP00588,23,19,4,0,10.92
2022-11-30,EMP00588,20,18,2,0,7.28
2022-12-31,EMP00588,21,18,1,2,0.92
2023-01-31,EMP00588,22,18,4,0,19.16
2023-02-28,EMP00588,20,20,0,0,6.24
2023-03-31,EMP00588,22,19,3,0,6.11
2023-04-30,EMP00588,22,19,2,1,8.8
2023-05-31,EMP00588,23,23,0,0,16.65
2023-06-30,EMP00588,22,20,2,0,0.0
2023-07-31,EMP00588,22,21,1,0,9.38
2023-08-31,EMP00588,23,23,0,0,18.44
2023-09-30,EMP00588,21,20,0,1,8.64
2023-10-31,EMP00588,21,19,2,0,1.82
2023-11-30,EMP00588,21,20,0,1,4.91
2023-12-31,EMP00588,21,20,0,1,9.03
2024-01-31,EMP00588,20,18,2,0,14.65
2024-02-29,EMP00588,23,22,1,0,6.3
2024-03-31,EMP00588,20,18,1,1,12.13
2024-04-30,EMP00588,22,22,0,0,0.82
2024-05-31,EMP00588,21,19,2,0,0.78
2024-06-30,EMP00588,22,19,3,0,5.59
2024-07-31,EMP00588,21,20,1,0,15.19
2024-08-31,EMP00588,22,22,0,0,8.34
2024-09-30,EMP00588,23,21,2,0,9.45
2024-10-31,EMP00588,21,18,3,0,9.39
2024-11-30,EMP00588,21,20,1,0,13.55
2024-12-31,EMP00588,22,21,0,1,4.95
2022-01-31,EMP00589,20,18,2,0,11.44
2022-02-28,EMP00589,23,21,2,0,3.85
2022-03-31,EMP00589,22,21,1,0,17.92
2022-04-30,EMP00589,20,20,0,0,4.0
2022-05-31,EMP00589,21,19,2,0,3.59
2022-06-30,EMP00589,20,19,1,0,10.75
2022-07-31,EMP00589,20,20,0,0,8.4
2022-08-31,EMP00589,23,23,0,0,9.63
2022-09-30,EMP00589,22,20,2,0,9.14
2022-10-31,EMP00589,20,17,3,0,2.55
2022-11-30,EMP00589,23,19,4,0,16.07
2022-12-31,EMP00589,20,20,0,0,12.47
2023-01-31,EMP00589,22,21,0,1,14.79
2023-02-28,EMP00589,20,19,1,0,5.36
2023-03-31,EMP00589,23,23,0,0,10.08
2023-04-30,EMP00589,20,18,2,0,8.99
2023-05-31,EMP00589,21,19,2,0,13.64
2023-06-30,EMP00589,23,22,1,0,13.8
2023-07-31,EMP00589,21,20,1,0,8.97
2023-08-31,EMP00589,23,22,1,0,0.41
2023-09-30,EMP00589,22,22,0,0,16.9
2023-10-31,EMP00589,22,20,2,0,10.78
2023-11-30,EMP00589,21,21,0,0,4.96
2023-12-31,EMP00589,20,19,1,0,10.03
2024-01-31,EMP00589,23,23,0,0,0.44
2024-02-29,EMP00589,20,18,2,0,13.28
2024-03-31,EMP00589,20,19,1,0,0.64
2024-04-30,EMP00589,22,22,0,0,6.9
2024-05-31,EMP00589,23,21,1,1,9.22
2024-06-30,EMP00589,23,20,3,0,13.19
2024-07-31,EMP00589,23,23,0,0,8.53
2024-08-31,EMP00589,20,19,1,0,11.17
2024-09-30,EMP00589,20,18,2,0,7.86
2024-10-31,EMP00589,20,19,1,0,7.84
2024-11-30,EMP00589,21,19,2,0,8.43
2024-12-31,EMP00589,23,21,2,0,7.05
2022-01-31,EMP00590,21,21,0,0,0.0
2022-02-28,EMP00590,20,20,0,0,4.16
2022-03-31,EMP00590,23,23,0,0,9.22
2022-04-30,EMP00590,22,20,1,1,6.75
2022-05-31,EMP00590,20,19,1,0,7.22
2022-06-30,EMP00590,20,18,2,0,6.38
2022-07-31,EMP00590,22,21,1,0,3.68
2022-08-31,EMP00590,22,20,2,0,5.53
2022-09-30,EMP00590,20,20,0,0,6.47
2022-10-31,EMP00590,23,21,2,0,8.03
2022-11-30,EMP00590,22,21,0,1,9.97
2022-12-31,EMP00590,23,23,0,0,7.1
2023-01-31,EMP00590,20,20,0,0,2.85
2023-02-28,EMP00590,23,23,0,0,1.01
2023-03-31,EMP00590,22,18,3,1,20.99
2023-04-30,EMP00590,21,19,2,0,2.35
2023-05-31,EMP00590,20,18,1,1,5.41
2023-06-30,EMP00590,23,23,0,0,10.59
2023-07-31,EMP00590,20,18,2,0,9.8
2023-08-31,EMP00590,22,22,0,0,10.6
2023-09-30,EMP00590,20,20,0,0,5.79
2023-10-31,EMP00590,20,20,0,0,9.19
2023-11-30,EMP00590,21,21,0,0,8.31
2023-12-31,EMP00590,23,23,0,0,6.44
2024-01-31,EMP00590,22,21,0,1,9.23
2024-02-29,EMP00590,22,22,0,0,13.28
2024-03-31,EMP00590,20,16,4,0,7.89
2024-04-30,EMP00590,22,19,3,0,7.92
2024-05-31,EMP00590,20,18,2,0,13.34
2024-06-30,EMP00590,20,19,1,0,12.81
2024-07-31,EMP00590,20,20,0,0,15.92
2024-08-31,EMP00590,23,22,1,0,0.0
2024-09-30,EMP00590,22,21,1,0,12.53
2024-10-31,EMP00590,20,20,0,0,11.01
2024-11-30,EMP00590,21,19,2,0,3.57
2024-12-31,EMP00590,23,23,0,0,9.26
2022-01-31,EMP00591,22,18,3,1,13.26
2022-02-28,EMP00591,20,19,1,0,3.85
2022-03-31,EMP00591,23,21,2,0,10.21
2022-04-30,EMP00591,22,21,1,0,12.36
2022-05-31,EMP00591,23,21,1,1,2.64
2022-06-30,EMP00591,23,21,2,0,7.29
2022-07-31,EMP00591,22,18,4,0,9.5
2022-08-31,EMP00591,20,19,1,0,4.02
2022-09-30,EMP00591,22,22,0,0,3.6
2022-10-31,EMP00591,20,19,1,0,7.32
2022-11-30,EMP00591,23,19,4,0,12.01
2022-12-31,EMP00591,20,18,2,0,11.22
2023-01-31,EMP00591,20,19,1,0,3.69
2023-02-28,EMP00591,23,22,1,0,11.26
2023-03-31,EMP00591,20,19,0,1,3.82
2023-04-30,EMP00591,22,17,3,2,0.0
2023-05-31,EMP00591,23,21,2,0,6.16
2023-06-30,EMP00591,20,16,4,0,13.61
2023-07-31,EMP00591,20,17,3,0,11.28
2023-08-31,EMP00591,20,19,1,0,7.99
2023-09-30,EMP00591,21,21,0,0,5.92
2023-10-31,EMP00591,23,20,2,1,6.05
2023-11-30,EMP00591,22,19,3,0,8.54
2023-12-31,EMP00591,22,22,0,0,2.66
2024-01-31,EMP00591,21,21,0,0,6.26
2024-02-29,EMP00591,20,18,1,1,6.92
2024-03-31,EMP00591,22,19,3,0,1.24
2024-04-30,EMP00591,21,20,1,0,3.81
2024-05-31,EMP00591,21,19,2,0,10.05
2024-06-30,EMP00591,21,20,0,1,8.05
2024-07-31,EMP00591,23,20,2,1,6.46
2024-08-31,EMP00591,23,21,2,0,3.44
2024-09-30,EMP00591,23,21,2,0,15.88
2024-10-31,EMP00591,20,20,0,0,3.81
2024-11-30,EMP00591,20,20,0,0,9.26
2024-12-31,EMP00591,23,23,0,0,5.56
2022-01-31,EMP00592,23,22,1,0,8.18
2022-02-28,EMP00592,22,21,1,0,10.29
2022-03-31,EMP00592,23,22,1,0,1.15
2022-04-30,EMP00592,22,22,0,0,7.97
2022-05-31,EMP00592,21,20,1,0,13.95
2022-06-30,EMP00592,20,20,0,0,16.81
2022-07-31,EMP00592,22,22,0,0,7.35
2022-08-31,EMP00592,22,22,0,0,8.21
2022-09-30,EMP00592,21,20,1,0,19.06
2022-10-31,EMP00592,21,16,4,1,13.67
2022-11-30,EMP00592,22,18,4,0,4.91
2022-12-31,EMP00592,21,20,1,0,4.91
2023-01-31,EMP00592,21,20,1,0,12.78
2023-02-28,EMP00592,20,19,1,0,2.94
2023-03-31,EMP00592,22,22,0,0,13.44
2023-04-30,EMP00592,20,18,1,1,9.67
2023-05-31,EMP00592,22,22,0,0,10.59
2023-06-30,EMP00592,20,17,2,1,6.72
2023-07-31,EMP00592,23,22,1,0,4.85
2023-08-31,EMP00592,23,20,2,1,15.31
2023-09-30,EMP00592,20,17,3,0,6.77
2023-10-31,EMP00592,21,21,0,0,5.95
2023-11-30,EMP00592,23,20,3,0,7.6
2023-12-31,EMP00592,20,16,4,0,8.97
2024-01-31,EMP00592,20,17,1,2,2.85
2024-02-29,EMP00592,23,22,1,0,5.18
2024-03-31,EMP00592,23,22,1,0,4.91
2024-04-30,EMP00592,23,22,1,0,12.23
2024-05-31,EMP00592,21,20,1,0,3.57
2024-06-30,EMP00592,20,16,4,0,0.0
2024-07-31,EMP00592,23,23,0,0,0.0
2024-08-31,EMP00592,20,18,2,0,0.65
2024-09-30,EMP00592,23,23,0,0,14.81
2024-10-31,EMP00592,23,17,4,2,8.08
2024-11-30,EMP00592,23,22,1,0,10.51
2024-12-31,EMP00592,22,20,2,0,10.68
2022-01-31,EMP00593,21,21,0,0,8.28
2022-02-28,EMP00593,20,20,0,0,7.63
2022-03-31,EMP00593,22,21,1,0,13.22
2022-04-30,EMP00593,21,21,0,0,8.73
2022-05-31,EMP00593,22,19,1,2,15.0
2022-06-30,EMP00593,23,18,4,1,11.1
2022-07-31,EMP00593,22,22,0,0,4.91
2022-08-31,EMP00593,20,20,0,0,5.51
2022-09-30,EMP00593,20,19,1,0,4.36
2022-10-31,EMP00593,21,17,3,1,14.09
2022-11-30,EMP00593,23,21,2,0,5.97
2022-12-31,EMP00593,23,23,0,0,4.01
2023-01-31,EMP00593,20,17,3,0,9.6
2023-02-28,EMP00593,21,19,1,1,7.51
2023-03-31,EMP00593,22,20,2,0,9.47
2023-04-30,EMP00593,22,19,3,0,17.45
2023-05-31,EMP00593,21,21,0,0,12.57
2023-06-30,EMP00593,22,22,0,0,8.14
2023-07-31,EMP00593,23,23,0,0,0.96
2023-08-31,EMP00593,23,22,1,0,5.5
2023-09-30,EMP00593,20,20,0,0,11.56
2023-10-31,EMP00593,20,17,1,2,2.14
2023-11-30,EMP00593,20,19,0,1,18.7
2023-12-31,EMP00593,23,22,1,0,8.07
2024-01-31,EMP00593,20,20,0,0,8.24
2024-02-29,EMP00593,22,19,3,0,4.67
2024-03-31,EMP00593,23,21,0,2,10.48
2024-04-30,EMP00593,21,19,1,1,2.21
2024-05-31,EMP00593,23,21,2,0,18.82
2024-06-30,EMP00593,22,18,3,1,14.59
2024-07-31,EMP00593,20,16,2,2,12.92
2024-08-31,EMP00593,20,20,0,0,1.05
2024-09-30,EMP00593,21,20,1,0,9.03
2024-10-31,EMP00593,23,23,0,0,14.05
2024-11-30,EMP00593,22,19,2,1,10.97
2024-12-31,EMP00593,20,17,2,1,2.99
2022-04-30,EMP00594,21,19,2,0,4.75
2022-05-31,EMP00594,22,22,0,0,5.74
2022-06-30,EMP00594,22,20,1,1,4.98
2022-07-31,EMP00594,22,21,0,1,15.64
2022-08-31,EMP00594,20,20,0,0,0.0
2022-09-30,EMP00594,23,22,1,0,11.28
2022-10-31,EMP00594,23,19,3,1,1.54
2022-11-30,EMP00594,23,22,1,0,3.19
2022-12-31,EMP00594,23,22,1,0,0.0
2023-01-31,EMP00594,22,18,4,0,5.25
2023-02-28,EMP00594,22,22,0,0,15.55
2023-03-31,EMP00594,20,20,0,0,9.32
2023-04-30,EMP00594,23,23,0,0,2.01
2023-05-31,EMP00594,21,21,0,0,13.09
2023-06-30,EMP00594,23,20,1,2,14.16
2023-07-31,EMP00594,20,20,0,0,8.52
2023-08-31,EMP00594,22,20,2,0,18.17
2023-09-30,EMP00594,22,19,3,0,12.11
2023-10-31,EMP00594,23,22,1,0,11.41
2023-11-30,EMP00594,21,17,4,0,3.98
2023-12-31,EMP00594,23,22,1,0,11.14
2024-01-31,EMP00594,22,20,0,2,9.08
2024-02-29,EMP00594,21,21,0,0,10.6
2024-03-31,EMP00594,21,21,0,0,4.58
2024-04-30,EMP00594,22,22,0,0,8.64
2024-05-31,EMP00594,22,21,1,0,3.92
2024-06-30,EMP00594,22,22,0,0,0.0
2024-07-31,EMP00594,21,20,1,0,12.99
2024-08-31,EMP00594,21,21,0,0,0.49
2024-09-30,EMP00594,23,19,4,0,8.54
2024-10-31,EMP00594,23,19,3,1,9.67
2024-11-30,EMP00594,23,23,0,0,9.63
2024-12-31,EMP00594,23,22,1,0,6.58
2022-01-31,EMP00595,23,21,1,1,9.36
2022-02-28,EMP00595,23,21,2,0,10.35
2022-03-31,EMP00595,21,19,2,0,11.67
2022-04-30,EMP00595,20,18,2,0,16.67
2022-05-31,EMP00595,21,18,3,0,9.17
2022-06-30,EMP00595,21,20,1,0,8.32
2022-07-31,EMP00595,20,18,2,0,3.47
2022-08-31,EMP00595,22,20,2,0,10.18
2022-09-30,EMP00595,22,22,0,0,11.34
2022-10-31,EMP00595,22,21,0,1,7.04
2022-11-30,EMP00595,20,18,2,0,10.72
2022-12-31,EMP00595,23,21,2,0,6.54
2023-01-31,EMP00595,20,20,0,0,11.35
2023-02-28,EMP00595,21,19,2,0,12.56
2023-03-31,EMP00595,20,17,2,1,12.49
2023-04-30,EMP00595,22,21,1,0,8.59
2023-05-31,EMP00595,20,19,1,0,2.8
2023-06-30,EMP00595,23,22,1,0,4.94
2023-07-31,EMP00595,21,20,0,1,10.98
2023-08-31,EMP00595,20,17,3,0,20.24
2023-09-30,EMP00595,21,19,2,0,6.3
2023-10-31,EMP00595,23,19,3,1,10.28
2023-11-30,EMP00595,20,20,0,0,5.22
2023-12-31,EMP00595,21,19,2,0,3.13
2024-01-31,EMP00595,23,22,1,0,4.62
2024-02-29,EMP00595,23,21,2,0,0.0
2024-03-31,EMP00595,23,20,2,1,14.77
2024-04-30,EMP00595,23,21,1,1,0.0
2024-05-31,EMP00595,20,17,1,2,6.68
2024-06-30,EMP00595,23,20,3,0,2.11
2024-07-31,EMP00595,20,17,2,1,3.58
2024-08-31,EMP00595,22,22,0,0,14.88
2024-09-30,EMP00595,23,21,2,0,9.01
2024-10-31,EMP00595,22,19,1,2,3.17
2024-11-30,EMP00595,21,20,1,0,5.05
2024-12-31,EMP00595,22,21,1,0,4.17
2024-07-31,EMP00596,22,20,2,0,7.78
2024-08-31,EMP00596,22,21,1,0,8.86
2024-09-30,EMP00596,23,19,2,2,17.48
2024-10-31,EMP00596,23,21,2,0,0.0
2024-11-30,EMP00596,23,21,2,0,7.83
2024-12-31,EMP00596,21,19,2,0,6.42
2024-06-30,EMP00597,20,18,1,1,12.73
2024-07-31,EMP00597,23,22,0,1,9.77
2024-08-31,EMP00597,21,21,0,0,10.95
2024-09-30,EMP00597,21,20,1,0,9.73
2024-10-31,EMP00597,20,19,1,0,3.34
2024-11-30,EMP00597,20,20,0,0,14.06
2024-12-31,EMP00597,20,18,1,1,11.99
2022-01-31,EMP00598,20,19,1,0,12.58
2022-02-28,EMP00598,20,19,1,0,14.32
2022-03-31,EMP00598,22,20,1,1,10.09
2022-04-30,EMP00598,22,22,0,0,15.4
2022-05-31,EMP00598,22,22,0,0,9.89
2022-06-30,EMP00598,22,19,3,0,6.9
2022-07-31,EMP00598,21,20,1,0,7.97
2022-08-31,EMP00598,21,21,0,0,7.88
2022-09-30,EMP00598,21,20,1,0,5.4
2022-10-31,EMP00598,22,22,0,0,16.16
2022-11-30,EMP00598,23,19,4,0,9.48
2022-12-31,EMP00598,20,20,0,0,8.47
2023-01-31,EMP00598,21,20,1,0,9.94
2023-02-28,EMP00598,23,23,0,0,22.9
2023-03-31,EMP00598,23,20,3,0,2.34
2023-04-30,EMP00598,21,21,0,0,3.77
2023-05-31,EMP00598,20,19,1,0,1.1
2023-06-30,EMP00598,23,22,1,0,6.84
2023-07-31,EMP00598,20,19,0,1,9.23
2023-08-31,EMP00598,20,18,1,1,5.67
2023-09-30,EMP00598,23,22,1,0,5.3
2023-10-31,EMP00598,21,21,0,0,8.71
2023-11-30,EMP00598,21,21,0,0,5.49
2023-12-31,EMP00598,23,23,0,0,9.55
2024-01-31,EMP00598,21,19,1,1,13.57
2024-02-29,EMP00598,23,23,0,0,11.39
2024-03-31,EMP00598,22,19,3,0,12.41
2024-04-30,EMP00598,20,17,3,0,13.43
2024-05-31,EMP00598,23,18,3,2,9.41
2024-06-30,EMP00598,23,20,3,0,7.21
2024-07-31,EMP00598,21,18,3,0,4.14
2024-08-31,EMP00598,23,22,1,0,6.04
2024-09-30,EMP00598,22,22,0,0,5.38
2024-10-31,EMP00598,23,21,1,1,11.66
2024-11-30,EMP00598,23,22,1,0,9.73
2024-12-31,EMP00598,22,22,0,0,11.48
2022-01-31,EMP00599,22,22,0,0,2.2
2022-02-28,EMP00599,20,20,0,0,15.16
2022-03-31,EMP00599,20,18,2,0,5.87
2022-04-30,EMP00599,23,23,0,0,2.5
2022-05-31,EMP00599,20,18,2,0,5.8
2022-06-30,EMP00599,20,18,2,0,20.42
2022-07-31,EMP00599,21,20,1,0,6.06
2022-08-31,EMP00599,21,18,2,1,6.37
2022-09-30,EMP00599,23,23,0,0,7.04
2022-10-31,EMP00599,23,23,0,0,7.26
2022-11-30,EMP00599,20,20,0,0,4.09
2022-12-31,EMP00599,20,20,0,0,8.72
2023-01-31,EMP00599,20,20,0,0,13.38
2023-02-28,EMP00599,23,22,1,0,9.57
2023-03-31,EMP00599,20,19,1,0,2.44
2023-04-30,EMP00599,22,20,2,0,6.28
2023-05-31,EMP00599,20,18,2,0,5.24
2023-06-30,EMP00599,23,21,2,0,8.26
2023-07-31,EMP00599,21,20,1,0,14.65
2023-08-31,EMP00599,23,23,0,0,7.26
2023-09-30,EMP00599,20,18,2,0,7.56
2023-10-31,EMP00599,20,20,0,0,16.89
2023-11-30,EMP00599,23,22,1,0,12.38
2023-12-31,EMP00599,22,20,2,0,10.87
2024-01-31,EMP00599,23,23,0,0,17.79
2024-02-29,EMP00599,22,19,3,0,10.45
2024-03-31,EMP00599,20,20,0,0,0.0
2024-04-30,EMP00599,22,21,1,0,12.16
2024-05-31,EMP00599,22,22,0,0,0.04
2024-06-30,EMP00599,20,16,2,2,10.26
2024-07-31,EMP00599,23,22,1,0,0.0
2024-08-31,EMP00599,22,22,0,0,5.67
2024-09-30,EMP00599,23,23,0,0,6.18
2024-10-31,EMP00599,21,19,2,0,4.15
2024-11-30,EMP00599,23,23,0,0,6.26
2024-12-31,EMP00599,20,20,0,0,13.16
2022-11-30,EMP00600,21,20,1,0,4.43
2022-12-31,EMP00600,21,20,1,0,10.73
2023-01-31,EMP00600,20,19,1,0,3.17
2023-02-28,EMP00600,22,21,0,1,7.05
2023-03-31,EMP00600,23,20,3,0,9.62
2023-04-30,EMP00600,20,20,0,0,3.02
2023-05-31,EMP00600,21,21,0,0,1.44
2023-06-30,EMP00600,22,18,4,0,10.46
2023-07-31,EMP00600,21,21,0,0,13.62
2023-08-31,EMP00600,22,19,2,1,7.6
2022-01-31,EMP00601,22,22,0,0,5.71
2022-02-28,EMP00601,20,17,3,0,8.78
2022-03-31,EMP00601,22,20,2,0,8.28
2022-04-30,EMP00601,22,18,4,0,9.21
2022-05-31,EMP00601,22,21,1,0,0.0
2022-06-30,EMP00601,21,19,2,0,2.65
2022-07-31,EMP00601,22,20,2,0,3.77
2022-08-31,EMP00601,22,19,3,0,8.75
2022-09-30,EMP00601,21,21,0,0,8.93
2022-10-31,EMP00601,21,19,1,1,11.18
2022-11-30,EMP00601,22,21,1,0,9.29
2022-12-31,EMP00601,22,18,3,1,1.5
2023-01-31,EMP00601,21,20,1,0,15.24
2023-02-28,EMP00601,20,18,2,0,14.36
2023-03-31,EMP00601,23,23,0,0,1.71
2023-04-30,EMP00601,22,22,0,0,9.66
2023-05-31,EMP00601,20,19,0,1,5.02
2023-06-30,EMP00601,22,20,2,0,8.69
2023-07-31,EMP00601,21,19,2,0,13.27
2023-08-31,EMP00601,23,22,0,1,18.65
2023-09-30,EMP00601,22,22,0,0,11.76
2023-10-31,EMP00601,22,18,4,0,9.47
2023-11-30,EMP00601,22,20,2,0,6.3
2023-12-31,EMP00601,21,20,1,0,8.91
2024-01-31,EMP00601,22,20,1,1,14.8
2024-02-29,EMP00601,22,22,0,0,7.78
2024-03-31,EMP00601,23,20,3,0,3.57
2024-04-30,EMP00601,20,20,0,0,0.0
2024-05-31,EMP00601,22,22,0,0,10.57
2024-06-30,EMP00601,21,21,0,0,9.24
2024-07-31,EMP00601,20,19,1,0,4.77
2024-08-31,EMP00601,22,21,1,0,13.13
2024-09-30,EMP00601,21,18,3,0,5.89
2024-10-31,EMP00601,22,21,1,0,7.33
2024-11-30,EMP00601,23,20,3,0,7.92
2024-12-31,EMP00601,23,22,1,0,6.25
2022-01-31,EMP00602,21,19,1,1,9.18
2022-02-28,EMP00602,23,22,0,1,13.76
2022-03-31,EMP00602,20,18,1,1,2.29
2022-04-30,EMP00602,20,18,0,2,10.44
2022-05-31,EMP00602,20,19,0,1,8.86
2022-06-30,EMP00602,22,21,1,0,8.77
2022-07-31,EMP00602,22,20,2,0,12.36
2022-08-31,EMP00602,20,16,4,0,8.25
2024-02-29,EMP00603,21,19,0,2,10.4
2024-03-31,EMP00603,23,18,4,1,11.58
2024-04-30,EMP00603,22,20,1,1,5.48
2024-05-31,EMP00603,20,20,0,0,9.5
2024-06-30,EMP00603,23,22,1,0,6.75
2024-07-31,EMP00603,23,21,1,1,7.34
2024-08-31,EMP00603,21,21,0,0,6.39
2024-09-30,EMP00603,20,20,0,0,10.36
2024-10-31,EMP00603,23,23,0,0,8.41
2024-11-30,EMP00603,20,17,3,0,9.97
2024-12-31,EMP00603,23,20,3,0,7.91
2022-01-31,EMP00604,23,19,4,0,0.0
2022-02-28,EMP00604,20,15,3,2,8.16
2022-03-31,EMP00604,22,22,0,0,8.32
2022-01-31,EMP00605,23,22,1,0,9.21
2022-02-28,EMP00605,23,23,0,0,5.03
2022-03-31,EMP00605,23,21,0,2,2.02
2022-04-30,EMP00605,23,23,0,0,11.12
2022-05-31,EMP00605,23,22,1,0,6.63
2022-06-30,EMP00605,22,22,0,0,8.86
2022-07-31,EMP00605,23,21,2,0,6.59
2022-08-31,EMP00605,23,18,4,1,7.97
2022-09-30,EMP00605,22,22,0,0,5.75
2022-10-31,EMP00605,21,19,2,0,3.16
2022-11-30,EMP00605,22,21,0,1,10.37
2022-12-31,EMP00605,21,20,1,0,4.98
2023-01-31,EMP00605,23,22,1,0,8.82
2023-02-28,EMP00605,22,19,2,1,10.05
2023-03-31,EMP00605,21,21,0,0,5.07
2023-04-30,EMP00605,23,23,0,0,1.98
2023-05-31,EMP00605,20,16,2,2,20.13
2023-06-30,EMP00605,21,19,2,0,5.36
2023-07-31,EMP00605,21,18,3,0,11.12
2023-08-31,EMP00605,21,21,0,0,17.7
2023-09-30,EMP00605,23,21,2,0,11.95
2023-10-31,EMP00605,22,22,0,0,6.5
2023-11-30,EMP00605,23,21,2,0,7.66
2023-12-31,EMP00605,21,19,2,0,3.84
2024-01-31,EMP00605,21,19,2,0,12.41
2024-02-29,EMP00605,20,20,0,0,10.83
2024-03-31,EMP00605,21,19,2,0,5.43
2024-04-30,EMP00605,20,18,1,1,2.79
2024-05-31,EMP00605,22,18,2,2,1.39
2024-06-30,EMP00605,20,20,0,0,12.93
2024-07-31,EMP00605,22,20,1,1,8.6
2024-08-31,EMP00605,20,16,2,2,9.07
2024-09-30,EMP00605,22,20,2,0,3.89
2024-10-31,EMP00605,20,19,0,1,0.68
2024-11-30,EMP00605,23,22,1,0,12.81
2024-12-31,EMP00605,20,20,0,0,8.21
2022-01-31,EMP00606,23,22,1,0,12.54
